epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,303.869,1.23377,1.27052,1.51604,0.00267,0.8,0.00328,0.00061,3.04721,5.29359,4.65522,0.00131689,0.00131689,0.00131689
33,316.521,1.26238,1.20986,1.50137,0.00267,0.8,0.00328,0.00061,3.04721,5.29359,4.65522,0.00133907,0.00133907,0.00133907
34,329.027,1.34729,1.40123,1.67596,0.00233,0.7,0.00331,0.00072,3.12236,5.07457,4.93069,0.0013466,0.0013466,0.0013466
35,340.727,1.24531,1.22217,1.45009,0.00233,0.7,0.0024,0.00067,3.14287,5.42134,4.91528,0.0013268,0.0013268,0.0013268
36,350.745,1.16108,1.1461,1.44679,0.00267,0.8,0.00527,0.00089,3.40312,5.96519,5.3798,0.001307,0.001307,0.001307
37,362.166,1.12552,1.24568,1.41862,0.00267,0.8,0.00527,0.00089,3.40312,5.96519,5.3798,0.0012872,0.0012872,0.0012872
38,374.008,1.04045,1.06967,1.37544,0.04437,0.1,0.01431,0.00166,3.4032,6.25265,5.49216,0.0012674,0.0012674,0.0012674
39,387.493,1.06404,1.04703,1.36964,0.02455,0.1,0.01187,0.00139,3.22415,6.59849,4.2432,0.0012476,0.0012476,0.0012476
40,398.896,1.17219,1.17183,1.47495,0.002,0.6,0.0054,0.00088,3.24513,5.59452,4.48368,0.0012278,0.0012278,0.0012278
41,410.408,1.16582,1.17802,1.45677,0.002,0.6,0.0054,0.00088,3.24513,5.59452,4.48368,0.001208,0.001208,0.001208
42,421.999,1.09535,1.01939,1.39332,0.00133,0.4,0.00219,0.00042,3.21884,4.79482,4.388,0.0011882,0.0011882,0.0011882
43,433.757,1.18566,1.15358,1.50228,0.00133,0.4,0.00183,0.00029,3.28137,4.79311,4.19017,0.0011684,0.0011684,0.0011684
44,445.533,1.25589,1.20674,1.56651,0.00167,0.5,0.00157,0.0003,3.22602,4.8187,3.91181,0.0011486,0.0011486,0.0011486
45,457.23,1.10107,1.06215,1.42275,0.00167,0.5,0.00157,0.0003,3.22602,4.8187,3.91181,0.0011288,0.0011288,0.0011288
46,468.95,1.11616,1.1509,1.43688,0.00167,0.5,0.00205,0.00042,3.40363,4.25672,4.65992,0.001109,0.001109,0.001109
47,480.718,1.49237,1.42369,1.76227,0.002,0.6,0.00589,0.0011,3.42482,3.8338,4.6224,0.0010892,0.0010892,0.0010892
48,492.483,1.13775,1.01628,1.46203,0.00167,0.5,0.0131,0.00149,3.48787,3.58751,4.65841,0.0010694,0.0010694,0.0010694
49,504.108,1.0993,1.0658,1.39375,0.00167,0.5,0.0131,0.00149,3.48787,3.58751,4.65841,0.0010496,0.0010496,0.0010496
50,515.935,1.16265,1.15552,1.49833,0.00067,0.2,0.00256,0.0003,3.67624,4.29411,4.64693,0.0010298,0.0010298,0.0010298
51,527.636,1.0592,1.01254,1.344,0.001,0.3,0.0008,0.00012,3.84152,4.21528,5.92392,0.00101,0.00101,0.00101
52,539.244,0.9823,0.95484,1.33975,0.001,0.3,0.001,0.00014,3.82008,4.32572,6.16017,0.0009902,0.0009902,0.0009902
53,550.999,1.08963,0.89075,1.33076,0.001,0.3,0.001,0.00014,3.82008,4.32572,6.16017,0.0009704,0.0009704,0.0009704
54,562.638,0.98807,0.92597,1.31167,0.002,0.6,0.0023,0.00027,3.89107,3.88872,6.71736,0.0009506,0.0009506,0.0009506
55,574.204,1.01793,0.95418,1.32289,0.00133,0.4,0.00151,0.00017,4.17714,3.91737,7.66811,0.0009308,0.0009308,0.0009308
56,586.064,1.01542,0.96896,1.35474,0.00034,0.1,0.0002,2e-05,3.58757,5.04134,5.83699,0.000911,0.000911,0.000911
57,597.697,1.14451,0.94859,1.41154,0.00034,0.1,0.0002,2e-05,3.58757,5.04134,5.83699,0.0008912,0.0008912,0.0008912
58,609.392,0.94003,0.91511,1.24757,0.00068,0.2,0.00046,0.00011,3.69319,5.24076,5.83422,0.0008714,0.0008714,0.0008714
59,621.241,0.87172,0.95212,1.26578,0.00033,0.1,0.00021,2e-05,3.83716,5.14479,6.08953,0.0008516,0.0008516,0.0008516
60,632.959,0.98313,0.93703,1.33813,0.00035,0.1,0.00019,2e-05,3.68997,5.26653,5.44556,0.0008318,0.0008318,0.0008318
61,644.586,0.99509,0.99181,1.36079,0.00035,0.1,0.00019,2e-05,3.68997,5.26653,5.44556,0.000812,0.000812,0.000812
62,656.469,0.95878,0.91418,1.34239,0.00148,0.4,0.00109,0.00038,3.09124,5.24147,4.16432,0.0007922,0.0007922,0.0007922
63,668.339,1.14982,0.97778,1.37047,0.00262,0.7,0.00243,0.00065,3.02661,5.16268,3.91351,0.0007724,0.0007724,0.0007724
64,680.008,1.0932,0.90041,1.29332,0.00238,0.6,0.00199,0.00041,2.8724,5.08019,3.66055,0.0007526,0.0007526,0.0007526
65,691.714,0.97787,0.88418,1.27399,0.00238,0.6,0.00199,0.00041,2.8724,5.08019,3.66055,0.0007328,0.0007328,0.0007328
66,704.428,0.9815,0.87318,1.27988,0.00122,0.3,0.00082,0.00027,2.92269,4.81969,3.92317,0.000713,0.000713,0.000713
67,720.359,0.89504,0.78171,1.2306,0.00246,0.6,0.00199,0.00039,3.04089,4.45908,4.30057,0.0006932,0.0006932,0.0006932
68,733.123,0.97581,0.88044,1.31197,0.00124,0.3,0.00155,0.00025,3.03609,4.40912,4.4059,0.0006734,0.0006734,0.0006734
69,745.705,1.02018,0.94744,1.33659,0.00124,0.3,0.00155,0.00025,3.03609,4.40912,4.4059,0.0006536,0.0006536,0.0006536
70,758.372,0.93779,0.9286,1.2828,0.00124,0.3,0.00155,0.00025,2.96499,4.60197,4.16309,0.0006338,0.0006338,0.0006338
71,770.742,0.92236,0.86427,1.31403,0.0005,0.1,0.00033,3e-05,2.83192,4.9804,3.70016,0.000614,0.000614,0.000614
72,783.208,0.94108,0.89314,1.28551,0.0005,0.1,0.00033,3e-05,2.88944,4.95055,3.92375,0.0005942,0.0005942,0.0005942
73,796.32,0.95166,0.91274,1.33983,0.0005,0.1,0.00033,3e-05,2.88944,4.95055,3.92375,0.0005744,0.0005744,0.0005744
74,811.295,0.89363,0.79271,1.23756,0.001,0.2,0.0007,0.00014,2.99955,4.72586,4.09891,0.0005546,0.0005546,0.0005546
75,826.693,0.87022,0.7971,1.24538,0.00102,0.2,0.00064,0.00016,3.06812,4.35831,4.38049,0.0005348,0.0005348,0.0005348
76,840.671,0.90963,0.80932,1.21078,0.00156,0.3,0.00182,0.00031,3.0525,4.22144,4.3611,0.000515,0.000515,0.000515
77,854.237,0.85786,0.77622,1.26105,0.00156,0.3,0.00182,0.00031,3.0525,4.22144,4.3611,0.0004952,0.0004952,0.0004952
78,866.644,0.84822,0.75731,1.25804,0.00105,0.2,0.00072,0.0002,2.96511,4.35734,4.16873,0.0004754,0.0004754,0.0004754
79,880.121,0.80925,0.86035,1.25732,0.00155,0.3,0.00459,0.00055,2.84879,4.5706,3.88996,0.0004556,0.0004556,0.0004556
80,892.229,0.7741,0.7779,1.23912,0.00101,0.2,0.00382,0.00041,2.82113,4.66678,3.78381,0.0004358,0.0004358,0.0004358
81,905.255,0.85693,0.73899,1.17847,0.00101,0.2,0.00382,0.00041,2.82113,4.66678,3.78381,0.000416,0.000416,0.000416
82,918.536,0.91597,0.7507,1.29931,0.00051,0.1,0.00033,6e-05,2.8273,4.62047,3.86309,0.0003962,0.0003962,0.0003962
83,931.051,0.99682,0.85623,1.30287,0.00104,0.2,0.00066,0.0001,2.8438,4.61098,3.89692,0.0003764,0.0003764,0.0003764
84,943.25,0.72956,0.73335,1.16829,0.00156,0.3,0.0011,0.00014,3.00788,4.34837,4.38155,0.0003566,0.0003566,0.0003566
85,955.316,0.76513,0.7634,1.2099,0.00156,0.3,0.0011,0.00014,3.00788,4.34837,4.38155,0.0003368,0.0003368,0.0003368
86,967.882,0.84517,0.74719,1.25089,0.00156,0.3,0.00109,0.00014,3.17311,4.11869,4.71034,0.000317,0.000317,0.000317
87,978.828,0.6941,0.65225,1.12013,0.00106,0.2,0.00066,0.0001,3.25398,4.15187,4.72849,0.0002972,0.0002972,0.0002972
88,991.136,0.64341,0.64512,1.10474,0.00054,0.1,0.00031,3e-05,3.25961,4.12013,4.78793,0.0002774,0.0002774,0.0002774
89,1004.15,0.819,0.78804,1.24121,0.00054,0.1,0.00031,3e-05,3.25961,4.12013,4.78793,0.0002576,0.0002576,0.0002576
90,1016.6,0.7524,0.65439,1.12617,0.00106,0.2,0.00064,6e-05,3.30372,4.14016,4.86458,0.0002378,0.0002378,0.0002378
91,1028.89,0.72024,1.06819,1.3065,0.00053,0.1,0.0003,6e-05,3.32448,4.162,4.89921,0.000218,0.000218,0.000218
92,1041.19,0.65474,0.98086,1.22043,0.00052,0.1,0.0003,3e-05,3.34834,4.13603,4.98549,0.0001982,0.0001982,0.0001982
93,1053.92,0.80123,1.21153,1.40073,0.00052,0.1,0.0003,3e-05,3.34834,4.13603,4.98549,0.0001784,0.0001784,0.0001784
94,1066.3,0.54028,0.85923,1.11268,0.00051,0.1,0.00029,3e-05,3.33508,4.19128,4.91172,0.0001586,0.0001586,0.0001586
95,1078.53,0.6148,0.90266,1.27507,0.00051,0.1,0.00029,3e-05,3.2865,4.28581,4.75374,0.0001388,0.0001388,0.0001388
96,1091.2,0.57266,0.82556,1.20443,0.00051,0.1,0.00029,3e-05,3.23155,4.38673,4.62319,0.000119,0.000119,0.000119
97,1103.4,0.62331,0.86282,1.27448,0.00051,0.1,0.00029,3e-05,3.23155,4.38673,4.62319,9.92e-05,9.92e-05,9.92e-05
98,1116.61,0.66433,0.86716,1.2695,0.00051,0.1,0.00029,3e-05,3.19521,4.43209,4.50732,7.94e-05,7.94e-05,7.94e-05
99,1164.89,0.68242,0.83288,1.20557,0.00052,0.1,0.00029,3e-05,3.16206,4.46752,4.45413,5.96e-05,5.96e-05,5.96e-05
100,1204.81,0.54477,0.79185,1.11297,0.00052,0.1,0.00029,3e-05,3.14629,4.57908,4.37336,3.98e-05,3.98e-05,3.98e-05
